Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-12-29,19635.11,19938.97,19635.11,19936.91,11667855
2021-12-30,19990.61,20056.08,19965.26,20056.08,11557297
2022-01-03,20163.67,20381.05,20163.67,20363.95,10356253
2022-01-04,20411.57,20544.12,20411.57,20539.56,14349512
2022-01-05,20622.89,20626.06,20471.9,20613.86,9938589
2022-01-07,20624.78,20633.13,20536.58,20570.01,5909759
2022-01-10,20651.54,20684.88,20505.8,20563.16,10127250
2022-01-11,20647.22,20784.95,20565.32,20784.95,6114187
2022-01-12,20833.02,21013.63,20833.02,21013.63,11675248
2022-01-13,21076.51,21091.72,20977.39,21033.15,6470493
2022-01-14,20991.78,21014.91,20880.59,20885.04,6530351
2022-01-17,20937.2,20974.77,20891.13,20974.77,14791662
2022-01-18,20983.35,21006.82,20782.35,20783.2,10003201
2022-01-19,20703.44,20703.44,20428.99,20567.43,8033806
2022-01-20,20532.54,20540.2,20350.78,20379.15,5052692
2022-01-21,20314.01,20314.01,19958.63,20067.69,13044746
2022-01-24,19997.03,19997.95,18999.65,19128.61,19789169
2022-01-25,19096.79,19468.93,19096.79,19364.28,9374631
2022-01-26,19423.4,19668.11,19423.4,19598.99,9549615
2022-01-27,19512.84,19567.24,19405.05,19567.24,5605903
2022-01-28,19590.67,19619,19343.71,19349.01,4706266
2022-01-31,19428.6,19532.44,19405.69,19483.19,4648188
2022-02-01,19556.18,19695.01,19556.18,19688.41,3817397
2022-02-02,19777.03,19914.43,19713.7,19806.91,13434055
2022-02-03,19876.58,19925.83,19770.16,19834.32,6478354
2022-02-04,19861.7,19904.65,19717.1,19796.99,6805791
2022-02-07,19843.73,19875.53,19673.48,19710.29,4461720
2022-02-08,19760.6,19769.82,19635.28,19745.51,6309258
2022-02-09,19772.13,19844.06,19762.79,19820.41,4309275
2022-02-10,19813.71,19882.26,19784.55,19808.28,4677711
2022-02-11,19814.77,19849.77,19670.87,19763.45,4122314
2022-02-14,19264.6,19264.6,18902.31,19234.98,12088177
2022-02-15,19180.51,19586.36,19180.51,19513.21,6522918
2022-02-16,19608.49,19693.34,19461.4,19483.87,4815568
2022-02-17,19498.99,19554.16,19139.25,19185.22,14603159
2022-02-18,19179.75,19294.02,19179.75,19271.91,8256568
2022-02-21,19252.08,19252.08,18676.53,18794.61,14651188
2022-02-22,18352.5,18857.11,18310.86,18850.54,12383603
2022-02-23,18920.82,19009.16,18682.28,18737.01,7592725
2022-02-24,17874.78,17874.78,16492.79,17242.49,44666287
2022-02-25,17432.51,18030.67,17432.51,18030.67,26644414
2022-02-28,17860.3,18249.75,17860.3,18249.75,21340037
2022-03-01,18345.01,18452.3,18077.51,18109.17,30605176
2022-03-02,18080.53,18382.09,18063.43,18362.36,35647781
2022-03-03,18444.42,18488.92,18227.27,18485.84,44626670
2022-03-04,18452.26,18496.69,18069.24,18141.34,28020487
2022-03-07,18046.22,18073.02,17647.12,17937.04,40138897
2022-03-08,18002.16,18061.74,17752.05,17940.57,26285448
2022-03-09,18052.95,18234.27,18033.34,18202.61,29085427
2022-03-10,18330.72,18436.81,18142.05,18290.65,19678509
2022-03-11,18403.44,18575.6,18392.18,18575.6,18935057
2022-03-14,18634.56,18678.82,18453.36,18618.26,10753506
2022-03-15,18659.71,18687.02,18455.51,18687.02,10551216
2022-03-16,18814.34,18923.45,18764.76,18923.45,11878151
2022-03-17,19042.61,19128.34,19005.76,19062.2,14270462
2022-03-18,19170.67,19170.67,18880.51,19021.27,11726392
2022-03-21,19109.45,19235.62,19105.31,19235.62,17105410
2022-03-22,19272.83,19340.65,19226.16,19340.65,6552988
2022-03-23,19414.73,19452.46,19282.33,19335.43,14926684
2022-03-24,19383.5,19433.44,19318.04,19433.44,11943951
2022-03-25,19458.04,19481.56,19384.62,19465.45,10212754
2022-03-28,19568.72,19620.39,19507.79,19610.7,6949857
2022-03-29,19628.22,19651.13,19342.19,19342.19,18790042
2022-03-30,19545.7,19690.39,19526.74,19690.39,9030467
2022-03-31,19737.29,19782.56,19679.48,19714.05,9180243
2022-04-01,19800.3,19864.38,19784.23,19855.19,20953901
2022-04-04,20041.24,20073.13,19938.43,20028.26,24578111
2022-04-05,20074.02,20088.14,19960.25,20034.6,12233079
2022-04-06,20045.47,20045.47,19667.99,19711.24,18405569
2022-04-07,19750.68,19795.78,19664.63,19726.64,13895587
2022-04-08,19749.62,19780.05,19640.19,19640.19,9144139
2022-04-11,19630.71,19728.67,19582.75,19616.42,11811445
2022-04-12,19632.81,19654.49,19436.33,19524.29,5819929
2022-04-13,19545.91,19626.66,19428,19472.25,6571028
2022-04-14,19533.12,19534.08,19405.84,19469.92,4574822
2022-04-19,19508.21,19531.02,19227.97,19382.87,5416461
2022-04-20,19423.77,19509.05,19391.46,19449.06,4530473
2022-04-21,19472.62,19506.02,19336.41,19415.12,7952283
2022-04-22,19404.09,19416.6,19161.49,19190.93,6071842
2022-04-25,18917.4,18960.35,18669.1,18919.94,9405005
2022-04-26,18989.11,19013.16,18768.65,18781.16,5919038
2022-04-27,18743.13,18782.1,18470.13,18524.83,6695980
2022-04-28,18603.65,18666.04,18561.29,18593.6,5523705
2022-04-29,18690.54,18713.38,18545.77,18557.02,51972110
2022-05-02,18609.51,18619.8,18471.81,18514.94,25709736
2022-05-04,18564.89,18649.49,18479,18597.53,15652681
2022-05-05,18756.42,18757.3,18338.61,18359.84,13021966
2022-05-06,18301.93,18323.19,17903.05,18034.44,7826509
2022-05-09,18048.88,18089.81,17786.76,17815,5558462
2022-05-10,17838.67,17850.45,17596.91,17713.59,5718023
2022-05-11,17756.32,17843.55,17704.16,17797,8848466
2022-05-12,17747.72,17747.72,17279.23,17344.5,11622610
2022-05-13,17493.23,17672.85,17493.23,17667.58,12143912
2022-05-16,17749.27,17860.55,17737.55,17827.4,7930822
2022-05-17,17876.99,17978.63,17811.9,17913.74,7724335
2022-05-18,17979.67,18049.88,17868.97,17934.43,5654972
2022-05-19,17740.67,17840.16,17679.46,17840.16,4584970
2022-05-20,17850.82,17935.72,17830.87,17929.31,3266950
2022-05-23,17980.71,18075.24,17980.71,18027.58,5484872
2022-05-24,18070.76,18096.38,17888.91,17895.9,4866707
2022-05-25,17975.81,18026.54,17824.7,17906.53,4619368
2022-05-26,17939.04,18045.92,17884.19,18045.92,3770945
2022-05-27,18081.61,18103.11,17968.75,17993.5,4866038
2022-05-30,18067.34,18122.16,18013.63,18122.16,5746213
2022-05-31,18132.69,18179.66,18065.14,18167.46,6084608
2022-06-01,18240.49,18272.48,18139.49,18272.48,4935308
2022-06-02,18231.94,18278.28,18129.32,18144.07,5447095
2022-06-03,18229.04,18280.47,18134.66,18135.37,4226418
2022-06-06,18196.58,18257.08,18174.07,18181.74,4646509.030303
2022-06-07,18237.03,18238.28,18074.76,18147.59,3211302
2022-06-08,18177.16,18185.66,17959.35,17995.19,4703497
2022-06-09,18021.18,18026.5,17849.04,17849.04,2826539
2022-06-10,17863.18,17863.18,17637.88,17654.05,4177087
2022-06-13,17465.66,17476.94,17023.55,17048.22,5204398
2022-06-14,17069.52,17146.73,16897.49,16897.49,4243301
2022-06-15,16985.75,17002.16,16779.26,16881.65,3284277
2022-06-17,16881.93,17020.32,16819.88,17016.89,3437234
2022-06-20,17070.61,17086.82,16945.6,16968.54,5050501
2022-06-21,17085.23,17168.36,17068.04,17114.27,3680719
2022-06-22,17083.05,17092.95,16893.95,16957.34,3864495
2022-06-23,17016.17,17029.41,16881.54,16922.41,2816551
2022-06-24,16970.32,16992.91,16824.33,16855.16,3004477
2022-06-27,16946.25,17012.09,16940.26,17012.09,5097180
2022-06-28,17055.18,17108.61,17024.06,17076.39,5286306.0860877
2022-06-29,17068.12,17478.87,17036.14,17478.87,6565122
2022-06-30,17452.14,17475.4,17215.28,17284.34,6162512.8106509
2022-07-01,17353.23,17369.35,17167.19,17365.35,6145716
2022-07-04,17437.35,17463.47,17127.77,17127.77,6494590
2022-07-05,17262.22,17275.58,16825.51,16926.55,6338914
2022-07-06,16930.79,17035.08,16596.35,16596.35,4792348
2022-07-07,16721.68,17114.27,16721.68,17114.27,4626882
2022-07-08,17188.58,17258.59,17095.27,17243.12,3750187
2022-07-11,17246.58,17274.77,17156.3,17274.19,4158898
2022-07-12,17301.64,17301.64,16972.03,16989.99,3412155
2022-07-13,17050.28,17082.3,16821.61,16853.32,4698059
2022-07-14,16905.32,16952.95,16579.77,16698.96,4502291
2022-07-15,16758.6,16790.14,16672.57,16751.34,4296708
2022-07-18,16867.42,16964.48,16824.02,16939.81,3678081
2022-07-19,17011.94,17045.87,16858.36,16904.25,3612914
2022-07-20,16998.35,17080.6,16960.69,17080.6,10350517
2022-07-21,17112.47,17136.45,16955.68,17018.81,13282789
2022-07-22,17062.65,17107.57,17021.85,17079.66,9126573
2022-07-25,17157.12,17201.81,17090.89,17095.02,12896572
2022-07-26,17141.67,17173.63,16927.18,16961,12238163
2022-07-27,17015.98,17045.76,16928,16953.79,16005911
2022-07-28,17044.67,17125.74,17004.53,17122.3,9431395
2022-07-29,17191.61,17331.87,17164.37,17312.93,10511055
2022-08-01,17392.01,17542.14,17392.01,17542.14,6785163.8571431
2022-08-02,17552.53,17608.87,17499.12,17550.03,7048711
2022-08-03,17525.11,17719.17,17518.31,17719.17,6270973
2022-08-04,17792.42,17816.45,17605.01,17655.52,4870627
2022-08-05,17690.54,17737.83,17543.59,17702.72,5064101
2022-08-08,17710.92,17809.22,17667.58,17750.02,12689327
2022-08-09,17817.08,17831.06,17636.27,17698.87,6063048
2022-08-10,17754.2,17775.16,17648.82,17722.26,9252015.9899504
2022-08-11,17773.4,17931.9,17764.07,17886.98,7033251.6703373
2022-08-12,17899.56,18084.18,17899.56,18084.18,8209914
2022-08-16,18122.84,18193.22,18075.11,18093.04,6988518
2022-08-17,18230.23,18236.81,17980.07,17983.38,6552392
2022-08-18,18003.28,18100.95,17953.6,18100.95,5193152
2022-08-19,18068.52,18089.22,17896.27,17924.07,4681451
2022-08-22,17886.75,17944.24,17699.14,17722.43,5477443
2022-08-23,17696.71,17763.48,17676.02,17692.81,6046034
2022-08-24,17740.28,17766.1,17508.37,17553.21,5420418
2022-08-25,17593.33,17667.3,17519.97,17552.57,12075560
2022-08-26,17614.51,17656.07,17522.5,17530.75,17909467
2022-08-29,17483.78,17483.78,17185.51,17238.43,8226039
2022-08-30,17293.18,17414.73,17144.97,17188.09,7379580
2022-08-31,17157.36,17238.41,17058.47,17077.48,5682810
2022-09-01,17122.77,17128.68,16715.95,16823.74,5242387
2022-09-02,16836.83,16942.1,16766.07,16898.58,3923923
2022-09-05,16816.38,16871.32,16761.13,16833.53,3024227
2022-09-06,16871.98,16893.09,16606.82,16628.64,4715762
2022-09-07,16644.85,16825.83,16545.45,16825.83,8475287
2022-09-08,16891.92,16953.78,16802.82,16825.31,6017228
2022-09-09,16888.35,16993.12,16888.35,16945.9,5045513
2022-09-12,17031.17,17113.7,16843.88,16875.48,4808500
2022-09-13,16939.64,16950.65,16660.4,16715.47,6367654
2022-09-14,16686.04,16769.36,16681.87,16768.81,3487809
2022-09-15,16730.76,16816.57,16730.76,16801.75,3297469
2022-09-16,16831.92,16831.92,16647.03,16719.38,8980538
2022-09-19,16717.1,16741.56,16600.75,16689.82,5349296
2022-09-20,16758.74,16817.73,16625.82,16668.04,5975522
2022-09-21,16631.41,16671.99,16512.38,16671.99,9618990
2022-09-22,16674.82,16791.1,16656.23,16745.82,6442238
2022-09-23,16758.66,16758.66,16449.24,16477.18,5266881
2022-09-26,16319.03,16385.21,15998.95,16043.98,5985872
2022-09-27,16055.79,16124.11,16019.6,16124.11,3776915
2022-09-28,16123.2,16143.29,15834.46,16023.83,5454060
2022-09-29,16080.74,16088.17,15757.5,15790.53,4701281
2022-09-30,15857.19,15945.97,15786.12,15895.18,3992730
2022-10-03,15893.85,15980.81,15670.84,15980.81,4069391
2022-10-04,16103.66,16176.94,16048.79,16061.55,3445011
2022-10-05,16124.24,16176.24,16061.41,16078.05,2862922
2022-10-06,16120.06,16198.46,16050.21,16170.3,3118820
2022-10-07,16184.29,16192.75,16073.49,16147.28,2105098
2022-10-10,16163.98,16170.21,16021.52,16033.76,5589522
2022-10-11,16048.44,16076.43,15979.81,16076.43,5184413
2022-10-12,16077.71,16130.57,15941.9,15972.47,2895113
2022-10-13,16038.69,16116.89,15759.96,15892.48,3849421
2022-10-14,15963.04,16044.15,15899.3,15971.07,2473867
2022-10-17,16001.66,16032.89,15870.76,15874.71,1822098
2022-10-18,15947.55,16036.18,15940.39,16012.57,2623270
2022-10-19,16090.93,16098.68,15935.88,16000.29,2806542.4999997
2022-10-20,15999.51,16054.74,15961.28,16054.74,3000708
2022-10-21,16015.74,16075.51,15944.06,15989.09,3835257
2022-10-24,16056.81,16119.46,16056.81,16101.28,5126941
2022-10-25,16135.34,16192.02,16076.48,16153.98,3503984
2022-10-26,16212.04,16235.42,16121.34,16150.53,2984046
2022-10-27,16198.59,16241.39,16133.14,16204.66,3244220
2022-10-28,16223.78,16301.42,16162.57,16301.42,4168430
2022-10-31,16392.48,16561.95,16335.76,16561.95,8259650
2022-11-02,16661.44,16703.61,16615.51,16685.29,5334447
2022-11-03,16660.48,16660.48,16557.88,16626.49,5519834
2022-11-04,16674.54,16913.83,16673.44,16913.83,4952100
2022-11-07,17022.75,17022.75,16831.8,16859,6325318
2022-11-08,16903.04,17027.25,16889.01,17027.25,6024955
2022-11-09,17105.14,17121.36,16917.64,16978.76,8241811
2022-11-10,16974.63,17030.17,16900.97,17030.17,5292685
2022-11-14,17137.67,17245.27,17132.58,17196.98,8142159
2022-11-15,17261.66,17276.73,17138.51,17204.27,4719617
2022-11-16,17056.95,17140.29,17034.63,17140.29,6254172
2022-11-17,17159,17209.08,17075,17105.44,3460044
2022-11-18,17131.94,17197.46,17053,17186.49,2454669
2022-11-21,17238.69,17249.04,17162.61,17212.57,2589440
2022-11-22,17277.53,17290.89,17194.94,17240.77,3660056
2022-11-23,17292.13,17338.57,17227.07,17338.57,3365453
2022-11-24,17379.15,17399.15,17311.94,17365.16,6069920
2022-11-25,17435.31,17440,17332.55,17434.51,3579219
2022-11-28,17474.24,17565.19,17431.27,17556.71,3304839
2022-11-29,17596.56,17627.86,17450.64,17509.43,4123992
2022-11-30,17565.39,17729.97,17565.39,17729.97,3070123
2022-12-01,17855.72,17900.05,17758.98,17900.05,8195592
2022-12-02,17893.73,17978.53,17857.38,17978.53,4471759
2022-12-05,18029.92,18179.45,18029.92,18169.42,6021044
2022-12-06,18170.09,18171.45,18044.61,18058.83,3953535
2022-12-07,18041.97,18046.51,17981.29,18046.51,4744363
2022-12-08,18024.54,18033.46,17927.39,18033.46,12036558
2022-12-09,18040.03,18062.03,17958.59,18032.22,5753383
2022-12-12,18084.79,18106.65,18045.2,18094.09,7722748
2022-12-13,18092.64,18164.26,18008.47,18155.12,5906140
2022-12-14,18169.73,18236.03,18148.77,18193.99,5066677
2022-12-15,18183.51,18184.46,17921.99,17949.72,4610297
2022-12-16,17917.23,17925.78,17749.67,17783.58,4189683
2022-12-19,17883.2,17903.15,17763.34,17785.25,3156587
2022-12-20,17737.15,17777.05,17646.49,17648.46,4964935
2022-12-21,17703.2,17719.33,17614.68,17662.98,4054020.0101159
2022-12-22,17668.78,17711.02,17545.47,17564.87,3371774
2022-12-23,17605.98,17605.98,17530.66,17562.83,4994022
2022-12-27,17565.37,17579.91,17309.83,17323.48,8250602
2022-12-28,17349.25,17370.99,17295.21,17329.12,9132635
2022-12-29,17395.91,17551.8,17393.15,17551.8,6410096
2022-12-30,17558.78,17652.03,17496.16,17496.16,7800006
2023-01-02,17567.24,17888.21,17560.39,17878.4,7108424
2023-01-03,17971.05,18162.08,17946.85,18162.08,10075142
2023-01-04,18199.66,18321.06,18198.67,18297.24,7306946
2023-01-05,18358.49,18445.7,18311.89,18411.53,6489372
2023-01-09,18489.91,18658.83,18484.27,18658.83,5407356
2023-01-10,18726.86,18765.47,18675.57,18741.34,4241292
2023-01-11,18837.68,18894.52,18680.85,18691.81,7284011
2023-01-12,18699.3,18786.32,18699.3,18784.69,17516524
2023-01-13,18850.85,18898.1,18754.59,18886.17,9432472
2023-01-16,18998.44,19139.53,18957.94,19139.53,11010057
2023-01-17,19201.5,19238.6,19071.84,19116.94,6768834
2023-01-18,19134.31,19150.66,19023.99,19109.08,7084341
2023-01-19,19111.47,19111.47,18828.93,18918.02,5721676
2023-01-20,18942.43,19120.44,18942.43,19120.44,5460199
2023-01-23,19209.17,19317.41,19183.07,19298.07,6482479
2023-01-24,19360.49,19403.21,19237.62,19289.04,10341447
2023-01-25,19269.78,19278.05,19040.12,19068.87,6747836
2023-01-26,19151.21,19175.05,19087.63,19134.34,5526514
2023-01-27,19154.96,19285.68,19106.87,19285.68,6865607
2023-01-30,19313.12,19324.46,19201.64,19273.29,9821402
2023-01-31,19334.4,19384.48,19254.15,19384.48,5181883
2023-02-01,19424.62,19458.73,19252.72,19264.17,7104427
2023-02-02,19378.74,19378.74,19231.46,19339.59,4935321
2023-02-03,19379.03,19445.78,19296.37,19342.33,4465632
2023-02-06,19386.16,19395.32,19228.3,19258.33,5779465
2023-02-07,19306.32,19312.22,19203.98,19232.49,9510830
2023-02-08,19276.33,19350.09,19270.01,19301.28,5232441
2023-02-09,19371.91,19481.13,19355.04,19426.31,13041006
2023-02-10,19392.62,19392.62,19049.12,19137.21,9785634
2023-02-13,19167.11,19177.57,19033.27,19095.44,7600981
2023-02-14,19171.64,19190.72,19064.24,19107.72,4194577
2023-02-15,19130.69,19244.34,19121.9,19199.97,9377952
2023-02-16,19277.17,19316.52,19220.19,19259.49,5244244
2023-02-17,19265.15,19368.06,19235.64,19368.06,5620830
2023-02-20,19382.17,19455.55,19331.64,19421.22,6615493
2023-02-21,19465.58,19488.34,19266.06,19328.02,5677575
2023-02-22,19322.56,19323.71,19089.95,19244.3,5594251
2023-02-23,19299.56,19372.6,19277.4,19358.23,4708269
2023-02-24,19427.27,19448.7,19340.67,19344.01,4013554
2023-02-27,19360.32,19497.6,19360.32,19475.05,5372222
2023-02-28,19476.29,19632.49,19463.06,19586.47,4618298
2023-03-01,19634.07,19743.1,19608.46,19664.13,4091305
2023-03-02,19677.98,19694.12,19593.05,19623.6,6518490
2023-03-03,19693.62,19827.07,19689,19827.07,4912312
2023-03-06,19891.74,20012.3,19891.74,19990.98,5200001
2023-03-07,20012.73,20042.99,19982.87,20027.32,8293694
2023-03-08,20038.74,20154.25,19967.05,20154.25,4311782
2023-03-09,20179.08,20208.9,20105.86,20196.12,3569728
2023-03-10,20049.85,20049.85,19871.81,19921.04,5644771
2023-03-13,19931.03,19943.2,19330.55,19600.83,7403955
2023-03-14,19591.36,19783.91,19591.36,19783.91,3846544
2023-03-15,19837.12,19851.02,19321.33,19341,5662763
2023-03-16,19393.3,19476.03,19186.54,19343,3830004
2023-03-17,19498.33,19597.97,19405.35,19452.82,3583615
2023-03-20,19436.99,19510.66,19214.47,19510.66,4307189
2023-03-21,19578.29,19693.48,19578.29,19683.59,4403653
2023-03-22,19728.26,19766.7,19682.55,19736.77,5096481
2023-03-23,19751.45,19866.32,19707.33,19756.19,7502110
2023-03-24,19733.22,19779.39,19502.88,19595.88,4876850
2023-03-27,19620.37,19843.38,19613.61,19835.63,8430669
2023-03-28,19884.05,19988.97,19867.8,19929.35,8682259
2023-03-29,19974.98,20124.28,19969.85,20120.98,11696642
2023-03-30,20148.06,20166.7,20026.66,20135.09,5456375
2023-03-31,20141.16,20314.23,20119.34,20248.12,16957168
2023-04-03,20315.22,20423.45,20290.51,20423.45,13004531
2023-04-04,20463.89,20500.16,20381.85,20447.4,10980488
2023-04-05,20488.09,20507.45,20330.18,20330.18,7722842
2023-04-06,20371.66,20494.13,20371.66,20451.2,4889465
2023-04-11,20465.56,20881.09,20465.56,20881.09,9785539
2023-04-12,20823.44,20836.41,20674.41,20836.41,8050458
2023-04-13,20831.44,20898.92,20785.06,20894.38,7736765
2023-04-14,20953.26,20994.96,20915.95,20924.81,5451613
2023-04-17,20962.33,21176.36,20961.61,21176.36,8844823
2023-04-18,21186.85,21193.72,21064.53,21109.08,7806322
2023-04-19,21139.42,21150.42,21053.23,21150.42,7174069
2023-04-20,21162.78,21276.42,21162.78,21232.69,5884197
2023-04-21,21212.85,21212.85,21096.37,21196.16,6988581
2023-04-24,21228.55,21254.14,21164.22,21190.19,7991207
2023-04-25,21214.27,21313.47,21130.86,21252.9,5946770
2023-04-26,21170.08,21189.24,21021.59,21145.48,5465878
2023-04-27,21101.23,21183.6,21056.44,21183.6,7016498
2023-04-28,21156.02,21239.15,21044.34,21140.78,6355947
2023-05-02,21171.21,21199.37,21101.61,21130.57,4390450
2023-05-04,21024.41,21073.79,20865.13,20887.42,5140730
2023-05-05,20913.58,20978.27,20836.57,20978.27,3594237
2023-05-08,20966.11,21129.4,20966.11,21104.19,12144664
2023-05-09,21154.37,21220.54,21074.66,21209.98,6093622
2023-05-10,21205.15,21331.3,21165.39,21326.28,4616029
2023-05-11,21276.53,21315.82,21167.25,21210.86,4652489
2023-05-12,21242.48,21295.02,21200.13,21240.45,5706675
2023-05-15,21243.3,21305.48,21220.41,21305.48,7238171
2023-05-16,21333.79,21499.41,21319.75,21499.41,6915159
2023-05-17,21502.64,21540.36,21443.81,21484.3,6948604
2023-05-18,21553.33,21654.21,21409.65,21423.41,11606428
2023-05-19,21462.14,21509.82,21424.93,21487.11,9637605
2023-05-22,21527.32,21633.53,21465.01,21513.76,6320741
2023-05-23,21588.84,21595.44,21493.54,21513.25,8099923
2023-05-24,21490.72,21499.01,21266.93,21499.01,4945861.7286584
2023-05-25,21436.57,21453.92,21247.98,21275.3,6022625
2023-05-26,21209.21,21382.74,21209.21,21368.76,4207173
2023-05-29,21418.9,21437.44,21347.62,21416.21,5187653
2023-05-30,21446.03,21499.25,21406.57,21446.36,5818177
